RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
102001,0,United States,country,,1273.80272469036,1279.2468192630945,1284.4543245350299,1289.8194572337304,1293.9727807861952,1298.7259504738415,1304.20240533335,1310.3054996037415,1315.6477159037463,1321.0639396945135,1326.2585195402783,1332.0137607708027,1336.0296785516375,1339.436402864446,1341.4046951649218,1346.5522903966998,1351.3098278549737,1356.406834922554,1358.8702779789041,1362.0959840609378,1365.060617582612,1368.102815793055,1370.7709774315977,1373.5536630660536,1380.5859838898855,1388.0934046969037,1396.9091777344129,1401.6834366013961,1406.700758730506,1411.318152390055,1416.6438603160793,1421.4075457823444,1427.5211207940538,1432.7721730811966,1438.566554696332,1443.7248173542978,1448.7165626596623,1453.6366264120288,1458.7969396723365,1464.1136500057557,1469.0591260934345,1474.1430192054377,1479.7778511001718,1485.5585861375641,1490.7881242264395,1496.5765053254468,1502.92507649983,1509.8400373911472,1514.9068502512307,1519.6997345778873,1524.0742612563126,1529.7627813445008,1535.8223036989268,1541.9382342627416,1547.8445251924559,1553.7699339417388,1559.5387295026492,1565.302915683268,1570.4616219199859,1575.5100242409303,1581.2829071334306,1587.2922137784078,1593.3144793078568,1595.308637184617,1598.0639014114743,1603.3246710931041,1614.5217098874607,1626.1050827888846,1639.512886593909,1652.723025392251,1666.582786948312,1679.3270093549825,1692.2221368875353,1704.8941222721028,1719.3889399947002,1736.7107124888914,1756.6946881656309,1778.2220620224198,1798.1041453956336,1819.6168121265378,1840.5220171699366,1860.2182124721066,1878.982479974504,1897.0304247993743,1914.9367050864064,1932.51207538161,1949.2265864324586,1965.6378940200782,1980.7181740791118,1995.622777238825,2008.3233722849222,2018.626655576936,2026.8810562521853,2036.571348701301,2045.1858484092347,2055.6209527194806,2063.3713660768117,2071.827181088268,2079.8167709559816,2088.2113027103596,2095.8565694255094,2102.0654817512245,2109.360784186411,2117.3812056404126,2126.688627631854,2135.3136669471573,2144.8587537938884,2153.3283885913925,2163.5936915188595,2173.2120615683502,2182.990029836718
394913,1,"New York, NY",msa,NY,2440.700791546522,2456.4024263012516,2467.5670027491656,2477.6492308159955,2475.00001001848,2484.4705950454095,2489.719947122248,2501.2223437714565,2505.6003582970607,2508.6747830988816,2518.9668414070475,2534.693027736332,2551.196043385159,2555.270727121635,2558.562059867968,2565.6915369098583,2578.386629900556,2579.641304600251,2585.1224913016904,2587.4457895726223,2585.2960642033568,2593.2014794215766,2609.0594202731895,2616.092608696184,2629.473071029876,2635.5485065565695,2651.858629716559,2652.36158647409,2656.883048281171,2662.8235450183606,2674.3428821509547,2677.9358315749632,2715.5295633833794,2728.634572380635,2731.8362895303626,2713.1363887244997,2712.3793983254004,2722.788062696354,2720.0054243776362,2725.4820054287165,2731.7682242913734,2744.7575115679165,2755.270466619181,2776.918858873876,2787.448405023017,2785.1763738982654,2788.222647276461,2791.679752883771,2802.546480590073,2813.1180770081337,2824.877788703619,2837.5409986624595,2847.053919698392,2852.9278337242013,2857.6293139189374,2858.6608201667614,2853.232382273985,2868.3049830902455,2882.7853173398476,2909.8931507988773,2921.54506145382,2930.0673583180637,2920.642940793717,2925.5026665274263,2943.8997732541507,2953.9931643601076,2972.722968926728,2983.4346981172857,3012.931857478225,3013.742143793961,3052.6082646807536,3059.1042304158095,3098.2628860905115,3106.445651841556,3138.9224684560054,3162.262115516337,3177.736021952031,3200.1168295798216,3217.920671699574,3249.883877529197,3265.19689610668,3298.8164890487415,3312.1437169766486,3347.0845374429446,3381.559243878642,3431.8274692757122,3455.610420880898,3470.930913525563,3487.3293355241653,3509.1618105562234,3542.6219289190253,3569.04523643901,3599.1578302870244,3614.4484228091414,3628.6294080800576,3630.06682600721,3622.125223968959,3638.0708328704536,3669.0221183673398,3694.5232105138903,3720.2733336033375,3739.5674156940026,3749.5892470958534,3759.12077379314,3769.842095437088,3787.5794718486227,3808.263358329596,3834.1266199725333,3860.785306280979,3866.6464814456176,3868.528039260366
753899,2,"Los Angeles, CA",msa,CA,2577.067056657296,2589.7207430611256,2601.2393490854324,2607.483669570135,2614.0438691701493,2626.8965664691436,2643.0861327940797,2659.5928809233224,2675.475092343497,2690.5584730506553,2700.4799099859456,2717.7867743001148,2728.2770985547545,2742.277531554066,2750.904553350497,2759.4990313061007,2770.4053021538894,2780.138997597803,2790.494496760351,2800.3862623972323,2808.780135633616,2816.366439765726,2818.979145429676,2824.360626127655,2844.781212753621,2864.5589446881436,2886.768594871293,2902.008031552001,2914.455179991318,2924.5977078182814,2932.9992156206495,2942.5860154202223,2956.0922359220895,2966.460009654402,2982.3517698098244,2990.608104490178,2999.1240174750205,3009.275180603417,3017.5400430079926,3033.537457691413,3039.153145440857,3052.7044383671764,3063.267311137968,3076.540872555137,3089.1208415403985,3103.1784896036957,3122.0081796189306,3134.2057571048294,3143.720901693322,3145.6314319215594,3153.948676589569,3159.9346538673226,3174.92291412966,3184.917065062748,3197.7366800336513,3207.821323858979,3216.5538582379413,3225.7676124936656,3229.555345927277,3241.490513869216,3252.32986294889,3268.3216520344035,3256.6366640284677,3247.417765905877,3244.9508286365185,3256.2999836287854,3285.157374602706,3303.36188964959,3323.106591648662,3340.237889780109,3363.6433443157457,3384.7359655040336,3400.6920554483795,3422.6259023583834,3449.005711465804,3477.1660272397685,3501.497793105925,3529.138753782533,3553.2246000627265,3598.5321309571386,3644.9926429328225,3687.552277904124,3720.6094825438436,3755.188506511535,3795.946449085662,3834.841219843607,3870.731964073153,3904.5227399040227,3941.7075049053424,3968.223763170041,3987.527952295035,3990.690933685341,4002.7411095131124,4023.336935961305,4044.7202755991684,4055.9702247528626,4060.4789492451528,4069.2566541117544,4086.6171693649817,4101.709470722601,4113.990726060332,4129.667190326933,4148.337958809659,4170.334721651099,4184.090658482107,4193.508170389065,4205.664363428404,4224.9223832963025,4247.137377307517,4265.269942094297,4277.489756456626
394463,3,"Chicago, IL",msa,IL,1527.575079388416,1529.6120627398896,1533.0857153167171,1538.9930040559434,1544.8471013944315,1547.15610104697,1550.113337923957,1551.305589517581,1553.2410672869428,1556.2510406686788,1564.7153715481893,1576.243212566916,1578.7426960585233,1580.0271664856311,1579.4651184003237,1582.9800585227254,1584.5551869049893,1586.1919507988955,1589.0848205879324,1598.3665022393275,1601.8634853401709,1606.0448709453265,1600.3750129866983,1595.3618982701385,1600.1069381339444,1607.453773130784,1618.257884925811,1622.4357665259333,1628.272862672726,1631.1483378633216,1633.5738826457825,1632.8966840954504,1635.6008515491515,1636.231413038484,1640.3620712637721,1645.4572281871674,1649.5792038705135,1654.9295255185045,1656.8909128360076,1662.3405985497827,1662.8613799586874,1666.6130529987315,1670.1010046062504,1674.4567296298508,1678.499846325571,1680.8753477407736,1686.1460368881233,1690.8879286484998,1696.4683816038214,1697.1588111786443,1699.3114650815255,1701.2136322416925,1706.6456427897592,1711.2333955188064,1716.0990822870895,1720.6097554125174,1724.8890209744761,1731.3114433455198,1735.6742878843136,1739.8886001868584,1742.3005813560314,1747.5509895758578,1750.823909409303,1751.3210672872506,1751.2776423492876,1751.334009861446,1757.4237760936562,1765.2647789951936,1768.809362308348,1773.528164846159,1779.9088516079023,1791.4769962380558,1807.244182716701,1822.1224894939894,1830.5579923663965,1841.4021930815397,1852.6146591570093,1873.8561250274352,1888.7239214448591,1902.116723327997,1919.5494887887482,1937.7383504229251,1957.7001363700274,1971.846925308845,1980.7508566504657,1989.705619525023,2004.4057933173476,2021.17391276599,2040.6464203956139,2051.224999134461,2066.010696835756,2078.051700893676,2085.448463948641,2097.260425226077,2102.88921622615,2117.5529726805166,2128.58046396531,2142.185339786896,2151.889083331303,2162.264500309235,2170.663933326856,2181.2119019426505,2190.858410678089,2203.4901915278865,2218.945026097428,2230.5759203766106,2246.2188674328845,2256.999561657923,2272.8307763490798,2287.052279442297,2303.250513652133
394514,4,"Dallas, TX",msa,TX,1372.1666171899196,1378.3839396530473,1383.5669646088534,1390.5245419369462,1396.7587392552268,1403.3568969663115,1410.4974717116345,1416.3599944148882,1422.0908726405046,1427.8713852804199,1435.961729583358,1442.521003965255,1446.6862652050274,1451.1727715704826,1456.507019208634,1463.5232002173545,1467.684901707993,1472.4559316076707,1476.1741926110751,1481.6402869584192,1486.132574481987,1489.9029108059785,1493.7531461847746,1497.6252620547484,1506.8828004137451,1514.5364844906774,1523.6822641192357,1528.4644051669197,1535.7408479355342,1539.842999946892,1545.4954735750987,1550.2528521674294,1555.5231080714022,1561.1541460484782,1566.6581741148013,1574.3071251897647,1578.6712506667404,1583.3340907443517,1585.3733255633351,1590.169166960322,1592.1199591414788,1599.620297284035,1603.6987664315157,1609.5292456932273,1614.6995891618571,1619.2111039412791,1623.9987031485678,1628.589051541335,1634.1883281835985,1638.3674015192694,1643.872760729525,1648.9041596376312,1655.419099835937,1658.9317755953812,1664.4069611254633,1668.4694626190421,1672.8457946142914,1677.566036632815,1681.9260323234787,1685.2978611281603,1688.3059841534193,1692.4688823334548,1702.9308515712924,1703.9836364190585,1704.0992177752407,1708.2756646682462,1717.9413441406703,1728.3053827991616,1739.1794431675512,1752.1848175145774,1767.807750833908,1784.6122978885853,1801.2634299886242,1815.5262636804757,1830.987851142583,1848.6317681008088,1871.8230547538337,1894.2754935365717,1919.9141037785994,1946.0775603107736,1974.244225725347,1999.9393124811554,2017.768428063297,2033.190922272364,2047.6449700297171,2066.6599836673013,2084.1728445542312,2104.255281476462,2123.41270069329,2142.1868850615456,2153.7180531403196,2163.730010928818,2172.836208799291,2186.3395572972922,2195.0212087290406,2206.666956619,2213.5103376515194,2221.734668816347,2226.7276476248126,2232.9510436517294,2236.731452835463,2240.201494960116,2246.0224454665226,2252.318777805284,2257.7937066848103,2260.252660936132,2269.514498533862,2276.921540076495,2287.9958922020346,2295.5870803552734,2305.6595111646093
394692,5,"Houston, TX",msa,TX,1496.7058869993193,1502.7925493667938,1508.7713957430421,1512.651146445134,1512.5391664405915,1514.3501872187383,1516.4199018718089,1519.8623304834862,1520.9077489422923,1524.5650602759085,1529.7572565505493,1532.0294780462518,1532.8001857008892,1528.9701074933398,1527.094484399358,1523.5387129273174,1521.4982125916554,1519.5471432041181,1519.291458257029,1517.6477612778149,1513.862420001978,1507.324390726675,1499.3205895791973,1497.070699301618,1504.2619357771289,1516.5845847437668,1528.667930074236,1531.8526063335125,1535.0386215129915,1535.5037842880176,1538.6924510992808,1541.7699798078036,1553.2903278922931,1565.3583782565554,1577.4095325632277,1581.459954436727,1583.422496747166,1582.7540079141877,1582.7123098594273,1582.9336244731828,1584.9925344587996,1589.2290779482123,1591.6390824567766,1595.7362883753954,1596.1266333365313,1597.4039368044714,1598.3545403435241,1602.5517270298838,1605.029503545317,1608.1178325287103,1609.8711443649895,1616.2664063697011,1621.0736219219032,1625.4686392338776,1629.5742583697447,1632.7457534905259,1635.1645256489849,1637.2553105208146,1640.0402774695408,1643.2814096955183,1647.100958889645,1650.8694993559498,1654.4903319756695,1653.4099026555057,1653.2334965267562,1653.050014310724,1663.3420074694725,1673.699665510255,1685.7018240780142,1693.7657994715983,1705.0593779129613,1716.8252235872221,1730.5528947183698,1738.7907857000312,1750.8360346075754,1763.0419503137193,1780.386100130672,1795.8126600185578,1805.1143296254588,1819.3628968890798,1833.9306257730912,1855.411943701788,1870.6677743956154,1885.5437235273882,1894.4128689497213,1907.1608376281172,1913.4677897227486,1926.0615919529141,1935.4315193003363,1951.1286508644287,1960.682161793251,1969.4005815021048,1974.3516638346325,1983.5644017736897,1988.0689514980052,1996.483741674383,2000.7260811299097,2009.6969747620283,2017.9024030506787,2024.8358538643454,2031.2777831174385,2033.6384759889627,2041.511829563798,2047.3137030113119,2055.3141949282563,2057.1878058597267,2065.0471258806633,2069.8511880875944,2080.2396666910604,2085.948751870218,2094.392899900023
395209,6,"Washington, DC",msa,VA,2103.744462145004,2112.4163871838796,2122.3106333173073,2123.859494069552,2122.377609397055,2123.1077879655036,2125.07711371039,2128.5092140942143,2134.3385925422954,2140.5375978443312,2148.286915288767,2151.8745607474984,2155.352248990894,2157.29598503907,2157.097192844175,2157.264080613654,2162.352365475579,2167.1126500345,2172.7989708805694,2177.1722277813983,2176.7805831972523,2177.3470552523445,2177.278531413516,2181.729845244576,2188.8254150504317,2196.782946107169,2207.693524821023,2211.928052029157,2214.385835415025,2215.5114263595788,2220.1917115733495,2221.817299214646,2229.385974630443,2233.3285764224975,2237.8012994397013,2244.2666572551125,2247.499579604836,2251.9741587577755,2253.1623460740334,2259.600637317991,2265.1934708408635,2270.5236345487074,2275.293066731542,2281.197333503408,2284.0899583627984,2289.5214943803853,2298.5746564745727,2307.4200201494104,2307.8191407721934,2312.559621149229,2318.1040689408715,2323.2050204942852,2329.0342139994964,2335.8172982587944,2341.1215136559777,2347.311026019633,2353.8999776942956,2360.1577886925634,2363.527550378313,2365.3786770498637,2374.947502462339,2380.600475730569,2390.5043143285584,2388.2896674790686,2391.195095418558,2393.836963550236,2401.589259873035,2410.924374947751,2422.3216910475053,2427.9753866772235,2438.1126359017653,2445.9164722800965,2459.246159094256,2464.0783975824957,2474.0044946430694,2486.155376550925,2505.7743678617057,2525.189127144673,2542.400890851208,2561.944559961226,2578.457032176333,2600.740872291604,2611.4797770460564,2627.909302091643,2640.387833837341,2664.910373899582,2685.315728773277,2708.2346522606126,2721.4229411334322,2730.592965630235,2737.914057090223,2747.1928502736714,2762.0137788034094,2774.181826375719,2788.4661075850267,2806.861071023721,2816.857697562701,2830.163934202156,2833.6197363063943,2842.365217675052,2854.0479557813287,2869.341590870765,2886.4636964709093,2900.722922266388,2911.8979184849363,2923.6345713982555,2938.970342054205,2948.9052897820798,2966.2634790548245,2977.205114524308,2997.272819296131
394974,7,"Philadelphia, PA",msa,PA,1323.5054824255988,1328.0525333789283,1333.687640165786,1337.1837853196955,1340.2073742202547,1340.1608026735112,1343.5820548752179,1345.761133198651,1352.4612159736369,1359.0461670696961,1358.3329949644503,1359.4391108645618,1358.2471759618447,1365.2837076215615,1367.4564802075195,1373.442825537121,1376.0356085811263,1383.1869319463021,1386.9468896900867,1390.3561376684652,1388.5048671263576,1386.2224749091022,1392.5028238250275,1396.208093582608,1406.0023127506593,1407.9351743971495,1415.8143739928478,1417.0182690764773,1419.417464565847,1418.8611094919788,1423.1968807761677,1429.4659242147884,1436.8615280039892,1441.8358807970587,1445.7662660393046,1451.4170651426398,1452.8479603672981,1455.9278510093704,1459.9910670900335,1466.7655751246698,1473.1301909148626,1476.3061122957035,1478.214013411526,1480.592059698942,1486.4483405670924,1493.4981809255237,1498.564454642977,1500.5575724070268,1505.9629803987932,1511.3000724937242,1514.4258659814836,1518.1634537556909,1522.4989911533341,1530.0597524826826,1536.8896207315881,1542.619377801982,1546.1690944951104,1550.210260490327,1554.9095260554852,1561.7939691844558,1567.1321321650669,1573.3107211523093,1575.2793202389241,1577.0084714855623,1578.3565768862468,1582.812834368653,1595.1281804768996,1604.8775711912149,1617.2404314715352,1623.7871971055847,1634.7651619013466,1642.9220254258485,1655.5889214014908,1665.8667229951407,1675.0990227941113,1687.409349436769,1702.1700937773878,1716.4828700728929,1727.1841236228347,1739.7211549500105,1751.9182299074905,1765.8220809583552,1780.3650599731297,1798.9959897322367,1814.2964268116,1824.6619094460698,1835.1531725038265,1845.7303529773194,1859.921732084119,1873.1462184005802,1886.9267342766793,1900.7942356747847,1907.7390640097358,1910.2964043664183,1914.7639149308477,1922.5591417979044,1930.422315472958,1941.5209790239244,1952.5339376393342,1963.044223726621,1969.616481844221,1976.5511988784735,1983.3333789146034,1989.7870203186187,2001.4675139406297,2017.0591233114562,2030.0026644338757,2038.8214526162892,2048.593864554813,2058.9240075857747,2069.708767213751
394856,8,"Miami, FL",msa,FL,1719.36763721559,1729.548843518639,1740.408666350486,1749.3833207484888,1755.7472110883357,1763.912476433787,1773.5108880906166,1780.7215435830678,1790.1872564105015,1797.664182345722,1808.9765594239768,1816.9548444706747,1827.7650288698842,1830.9115288353032,1834.8205952121612,1838.526497948906,1846.330464114981,1848.7130438319068,1848.190293532934,1851.4045631939252,1856.9956733995032,1860.954232034229,1866.0129186903555,1869.214140146034,1876.2693104562095,1883.408816365863,1891.6217516350591,1896.5552162435224,1899.2895124205816,1906.692536758781,1916.3607765601369,1925.270248821309,1927.6938754620526,1932.339722196125,1934.8127903449165,1943.9752685649564,1951.1390444234955,1958.9960663418667,1963.2703756196704,1971.4451611085162,1977.9517746885588,1982.8717735406506,1988.3732056802125,1995.500063577874,2001.7677823311108,2006.9689468847157,2011.7304872953416,2017.4717053694073,2024.091746043855,2029.5931703337728,2036.4114607024703,2042.1517438817261,2049.624727728621,2057.204710954483,2063.898970239804,2069.1223130325766,2077.8128355191534,2086.7372716668137,2096.9303986366067,2103.692434031933,2110.1214219210847,2117.537503321131,2125.902064599229,2131.117597914107,2126.500638143703,2136.92678330941,2153.573377656043,2170.893394031056,2187.3222014486005,,2247.4754155953465,2274.9026485486456,2286.202573823462,2310.6970719004917,2330.268260226198,2362.5590816718077,2410.9407171474527,2464.340850428922,2522.048016499145,2572.6548883817272,2643.5428317526907,2689.217533372524,2753.680342940644,2810.2504541175285,2891.421542816734,2940.3105309979073,2996.587038054188,3043.6044676382962,3097.5153207176754,3130.041305307817,3157.369346527617,3178.5818077168396,3179.5643381470863,3190.5741272956743,3198.8230729697116,3222.8170831079133,3226.8837314510824,3234.5329842234023,3239.065166523083,3252.6070145215986,3252.787701814266,3262.433682037723,3271.3584438260195,3288.6180156175315,3309.158235438301,3332.074507150256,3346.5307220089344,3353.213723843696,3365.9072841817942,3389.5002309975957,3412.8593387129877
394347,9,"Atlanta, GA",msa,GA,1107.1239974257653,1111.9961513622673,1114.9484011618752,1121.8763170285076,1125.7298460286538,1132.5543234139293,1137.5988742786308,1143.2068519369077,1148.3214732367935,1152.5023855449615,1155.771831353946,1160.674963335127,1167.8169969427809,1175.7788211062361,1181.507594220471,1186.1637037978576,1190.407028386069,1195.8182480790645,1200.6586230987966,1207.6945909964845,1212.9500139879674,1219.0575583673015,1222.6646201892672,1227.5772244048271,1232.4191299538625,1239.4799037301054,1247.5699233959463,1254.8546206887247,1261.9653969217352,1267.9952527737926,1277.0212795626092,1283.1701145663205,1290.275681802486,1293.4170015839625,1301.3820102561788,1307.06668893014,1315.0238233760792,1319.7447427992984,1326.6807668065942,1332.512172116473,1339.947997856446,1344.640670619439,1350.0824800503792,1355.2091384088967,1362.369836566545,1372.1152394287378,1380.7745760880925,1388.9114696459199,1394.89206513865,1400.5977711903695,1406.1735428283935,1413.212952913778,1419.3746741138652,1428.0101003810212,1434.7482261574648,1442.7733742534938,1449.1209105968537,1455.3471183132872,1460.5343226135055,1467.0489687561349,1474.0615421829993,1482.5265898609434,1490.8672339004315,1497.663979632984,1506.7967825025594,1514.8047874251317,1528.1808010639788,1541.1928967630026,1559.0176650262292,1575.0562813823756,1593.2828379699083,1611.33930449657,1631.5967587788784,1654.0548733733863,1675.5230993827877,1702.0261240245404,1724.4403944192372,1752.29071955012,1773.1781905011974,1803.0143804375064,1826.923868123648,1855.8874854658382,1876.3985558099926,1892.9529715507667,1903.9289561880544,1914.0509597027162,1928.3703910169534,1939.114506767189,1954.0252812537915,1972.542684824595,1995.3971728595773,2010.2469136875286,2022.3993031232978,2033.4305615291871,2044.6199215183758,2057.7086353771633,2061.3130439617858,2065.123051384546,2068.2010630774826,2076.075091444466,2082.1402660557997,2082.353230632077,2081.5848165608245,2082.1756480132217,2086.7405641879445,2089.7099987013603,2096.118924846984,2102.742910206506,2118.4424030435944,2133.4373526902486,2146.738579013579
